date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/28,2026-08-28,0052,群益金鼎-天母,0039003100380050,300,1,299,2.2,6,buy
8/28,2026-08-28,0052,元大-士林,003900380031006a,0,129,-129,0.95,6,sell
8/28,2026-08-28,0052,新加坡商瑞銀,1650,529,365,164,1.21,7,buy
8/28,2026-08-28,0052,中國信託,6160,124,237,-113,0.83,7,sell
8/28,2026-08-28,0052,永豐金-天母,0039004100390047,142,2,140,1.03,8,buy
8/28,2026-08-28,0052,富邦-陽明,9604,7,118,-111,0.82,8,sell
8/28,2026-08-28,0052,統一,5850,100,11,89,0.65,9,buy
8/28,2026-08-28,0052,群益金鼎,9100,401,510,-109,0.8,9,sell
8/28,2026-08-28,0052,元大-忠孝,9871,72,6,66,0.49,10,buy
8/28,2026-08-28,0052,元大-竹東,0039003800330066,1,100,-99,0.73,10,sell
8/28,2026-08-28,0052,日茂,5960,100,42,58,0.43,11,buy
8/28,2026-08-28,0052,富邦-南京,0039003600310043,2,100,-98,0.72,11,sell
8/28,2026-08-28,0052,第一金-高雄,5383,53,0,53,0.39,12,buy
8/28,2026-08-28,0052,元大-善化,0039003800310079,3,95,-92,0.68,12,sell
8/28,2026-08-28,0052,富邦-三峽,003900360032004a,61,11,50,0.37,13,buy
8/28,2026-08-28,0052,永全-八德,6452,1,82,-81,0.6,13,sell
8/28,2026-08-28,0052,台新-桃園,0039004200320076,50,2,48,0.35,14,buy
8/28,2026-08-28,0052,富邦-桃園,9665,1,78,-77,0.57,14,sell
8/28,2026-08-28,0052,國泰證券,8880,59,11,48,0.35,15,buy
8/28,2026-08-28,0052,新光-新竹,8563,1,74,-73,0.54,15,sell
8/28,2026-08-28,0053,群益金鼎,9100,5,0,5,10.2,1,buy
8/28,2026-08-28,0053,凱基,9200,0,15,-15,30.61,1,sell
8/28,2026-08-28,0053,群益金鼎-民權,9131,5,1,4,8.16,2,buy
8/28,2026-08-28,0053,元大-豐原,9838,0,5,-5,10.2,2,sell
8/28,2026-08-28,0053,中國信託,6160,3,0,3,6.12,3,buy
8/28,2026-08-28,0053,元大-新盛,9869,0,2,-2,4.08,3,sell
8/28,2026-08-28,0053,元大-仁愛,003900380033006a,2,0,2,4.08,4,buy
8/28,2026-08-28,0053,台新,0039004200300030,0,2,-2,4.08,4,sell
8/28,2026-08-28,0053,聯邦-大業,8586,2,0,2,4.08,5,buy
8/28,2026-08-28,0053,台新-三民,0039004200310033,0,1,-1,2.04,5,sell
8/28,2026-08-28,0053,元大-大灣,9815,2,0,2,4.08,6,buy
8/28,2026-08-28,0053,群益金鼎-屏東,0039003100330048,2,3,-1,2.04,6,sell
8/28,2026-08-28,0053,國泰-敦南,8888,3,1,2,4.08,7,buy
8/28,2026-08-28,0053,美好-泰山,5263,0,1,-1,2.04,7,sell
8/28,2026-08-28,0053,富邦-台北,9623,1,0,1,2.04,8,buy
8/28,2026-08-28,0053,凱基-三多,9275,0,1,-1,2.04,8,sell
8/28,2026-08-28,0053,臺銀-臺中,0031003000340041,1,0,1,2.04,9,buy
8/28,2026-08-28,0053,富邦-和美,0039003600310050,0,1,-1,2.04,9,sell
8/28,2026-08-28,0053,臺銀-高雄,0031003000340043,1,0,1,2.04,10,buy
8/28,2026-08-28,0053,富邦-新店,9661,0,1,-1,2.04,10,sell
8/28,2026-08-28,0053,元大-敦南,0039003800390050,1,0,1,2.04,11,buy
8/28,2026-08-28,0053,富邦-苗栗,9657,0,1,-1,2.04,11,sell
8/28,2026-08-28,0053,台灣摩根士丹利,1470,2,1,1,2.04,12,buy
8/28,2026-08-28,0053,元大-桃園,0039003800380042,0,0,0,0.0,12,sell
8/28,2026-08-28,0053,群益金鼎-天母,0039003100380050,1,0,1,2.04,13,buy
8/28,2026-08-28,0053,元大-新營,9825,0,0,0,0.0,13,sell
8/28,2026-08-28,0053,元大-松江,9801,1,0,1,2.04,14,buy
8/28,2026-08-28,0053,元大-彰化,0039003800310047,0,0,0,0.0,14,sell
8/28,2026-08-28,0053,中國信託-高雄,003600310036004b,1,0,1,2.04,15,buy
8/28,2026-08-28,0053,玉山-桃園,0038003800340046,0,0,0,0.0,15,sell
8/28,2026-08-28,0055,元大-中崙,9813,19,0,19,12.18,1,buy
8/28,2026-08-28,0055,凱基-台北,9268,13,43,-30,19.23,1,sell
8/28,2026-08-28,0055,元大證券,9800,18,1,17,10.9,2,buy
8/28,2026-08-28,0055,玉山證券,8840,0,20,-20,12.82,2,sell
8/28,2026-08-28,0055,元大-淡水,9899,10,0,10,6.41,3,buy
8/28,2026-08-28,0055,元大-新竹經國,9859,0,16,-16,10.26,3,sell
8/28,2026-08-28,0055,台新,0039004200300030,10,2,8,5.13,4,buy
8/28,2026-08-28,0055,元大-三民,0039003800390046,0,13,-13,8.33,4,sell
8/28,2026-08-28,0055,台新-世貿,0039004200320075,7,0,7,4.49,5,buy
8/28,2026-08-28,0055,福勝,6950,0,7,-7,4.49,5,sell
8/28,2026-08-28,0055,永豐金-員林,0039004100390043,5,0,5,3.21,6,buy
8/28,2026-08-28,0055,永豐金-板新,003900410039004a,0,5,-5,3.21,6,sell
8/28,2026-08-28,0055,凱基-雙和,0039003200300043,4,0,4,2.56,7,buy
8/28,2026-08-28,0055,國泰-高雄,8881,0,4,-4,2.56,7,sell
8/28,2026-08-28,0055,中國信託,6160,3,0,3,1.92,8,buy
8/28,2026-08-28,0055,元大-松江,9801,0,3,-3,1.92,8,sell
8/28,2026-08-28,0055,富邦-陽明,9604,3,0,3,1.92,9,buy
8/28,2026-08-28,0055,永興-台中,5603,0,3,-3,1.92,9,sell
8/28,2026-08-28,0055,元大-板橋三民,9879,3,0,3,1.92,10,buy
8/28,2026-08-28,0055,新光,8560,0,3,-3,1.92,10,sell
8/28,2026-08-28,0055,台新-三民,0039004200310033,3,0,3,1.92,11,buy
8/28,2026-08-28,0055,宏遠-台中,003100320036004c,0,2,-2,1.28,11,sell
8/28,2026-08-28,0055,富邦-中壢,9636,3,0,3,1.92,12,buy
8/28,2026-08-28,0055,元大-楊梅,0039003800370041,0,2,-2,1.28,12,sell
8/28,2026-08-28,0055,國泰-台中,8882,3,0,3,1.92,13,buy
8/28,2026-08-28,0055,台新-台中,0039004200310068,0,2,-2,1.28,13,sell
8/28,2026-08-28,0055,國泰-敦南,8888,8,5,3,1.92,14,buy
8/28,2026-08-28,0055,永豐金-中壢,0039004100390039,0,1,-1,0.64,14,sell
8/28,2026-08-28,0055,元大-大里,0039003800310067,2,0,2,1.28,15,buy
8/28,2026-08-28,0055,富邦-二林,0039003600320042,0,1,-1,0.64,15,sell
8/28,2026-08-28,0056,元大證券,9800,18331,197,18134,48.54,1,buy
8/28,2026-08-28,0056,臺銀,1040,40,1929,-1889,5.06,1,sell
8/28,2026-08-28,0056,凱基-台北,9268,6290,396,5894,15.78,2,buy
8/28,2026-08-28,0056,國泰-敦南,8888,365,2160,-1795,4.8,2,sell
8/28,2026-08-28,0056,富邦證券,9600,1599,24,1575,4.22,3,buy
8/28,2026-08-28,0056,中國信託,6160,139,527,-388,1.04,3,sell
8/28,2026-08-28,0056,永豐金證券,0039004100300030,1847,674,1173,3.14,4,buy
8/28,2026-08-28,0056,第一金-新興,0035003300380041,6,391,-385,1.03,4,sell
8/28,2026-08-28,0056,第一金-路竹,0035003300380050,487,34,453,1.21,5,buy
8/28,2026-08-28,0056,台新,0039004200300030,60,376,-316,0.85,5,sell
8/28,2026-08-28,0056,康和-仁愛,0038003400350046,204,2,202,0.54,6,buy
8/28,2026-08-28,0056,元大-景美,0039003800340048,13,327,-314,0.84,6,sell
8/28,2026-08-28,0056,新加坡商瑞銀,1650,397,208,189,0.51,7,buy
8/28,2026-08-28,0056,永豐金-敦北,0039004100380039,3,314,-311,0.83,7,sell
8/28,2026-08-28,0056,摩根大通,8440,171,0,171,0.46,8,buy
8/28,2026-08-28,0056,凱基-高美館,9215,19,324,-305,0.82,8,sell
8/28,2026-08-28,0056,統一-彰化,0035003800350046,180,10,170,0.46,9,buy
8/28,2026-08-28,0056,統一-平鎮,0035003800350067,0,287,-287,0.77,9,sell
8/28,2026-08-28,0056,國泰證券,8880,164,5,159,0.43,10,buy
8/28,2026-08-28,0056,玉山-新竹,0038003800340048,5,281,-276,0.74,10,sell
8/28,2026-08-28,0056,永全證券,6450,194,60,134,0.36,11,buy
8/28,2026-08-28,0056,國泰-台中,8882,136,408,-272,0.73,11,sell
8/28,2026-08-28,0056,台新-高雄,0039004200310067,109,51,58,0.16,12,buy
8/28,2026-08-28,0056,國泰-板橋,003800380038004b,47,312,-265,0.71,12,sell
8/28,2026-08-28,0056,元大-崇德,0039003800310053,112,74,38,0.1,13,buy
8/28,2026-08-28,0056,元大-仁愛,003900380033006a,5,256,-251,0.67,13,sell
8/28,2026-08-28,0056,元大-復北,9872,57,28,29,0.08,14,buy
8/28,2026-08-28,0056,元大-雙和,9874,21,267,-246,0.66,14,sell
8/28,2026-08-28,0056,永豐金-台中,003900410039004c,62,36,26,0.07,15,buy
8/28,2026-08-28,0056,華南永昌-古亭,9309,1,226,-225,0.6,15,sell
8/28,2026-08-28,0057,富邦-建國,9658,2,0,2,20.0,1,buy
8/28,2026-08-28,0057,富邦證券,9600,0,3,-3,30.0,1,sell
8/28,2026-08-28,0057,群益金鼎-屏東,0039003100330048,1,1,0,0.0,2,buy
8/28,2026-08-28,0057,第一金-桃園,5385,0,1,-1,10.0,2,sell
8/28,2026-08-28,0057,口袋證券,6620,0,0,0,0.0,3,buy
8/28,2026-08-28,0057,凱基-中山,9229,0,0,0,0.0,3,sell
8/28,2026-08-28,0057,國泰-敦南,8888,1,1,0,0.0,4,buy
8/28,2026-08-28,0057,永豐金-豐原,0039004100390051,0,0,0,0.0,4,sell
8/28,2026-08-28,0057,永豐金證券,0039004100300030,0,0,0,0.0,5,buy
8/28,2026-08-28,0057,台新,0039004200300030,0,0,0,0.0,5,sell
8/28,2026-08-28,0057,富邦-青埔,003900360031004e,0,0,0,0.0,6,buy
8/28,2026-08-28,0057,元大-松江,9801,0,0,0,0.0,6,sell
8/28,2026-08-28,0057,國泰-台中,8882,0,0,0,0.0,7,buy
8/28,2026-08-28,0057,國泰-板橋,003800380038004b,0,0,0,0.0,7,sell
8/28,2026-08-28,0057,國泰-桃園,8885,0,0,0,0.0,8,buy
8/28,2026-08-28,0057,永豐金-市政,0039004100390057,0,0,0,0.0,8,sell
8/28,2026-08-28,0057,元大-樹林,003900380039006a,0,0,0,0.0,9,buy
8/28,2026-08-28,0057,玉山-桃園,0038003800340046,0,0,0,0.0,9,sell
8/28,2026-08-28,0057,國泰-忠孝,8887,0,0,0,0.0,10,buy
8/28,2026-08-28,0057,新光-桃園,8565,0,0,0,0.0,10,sell
8/28,2026-08-28,0057,國票-內壢,7798,0,0,0,0.0,11,buy
8/28,2026-08-28,0057,元大-新營,9825,0,0,0,0.0,11,sell
8/28,2026-08-28,0057,國泰證券,8880,1,1,0,0.0,12,buy
8/28,2026-08-28,0057,富邦-桃園,9665,0,0,0,0.0,12,sell
8/28,2026-08-28,0057,國泰-高雄,8881,0,0,0,0.0,13,buy
8/28,2026-08-28,0057,第一金-台南,5384,0,0,0,0.0,13,sell
8/28,2026-08-28,0057,凱基-和平,9255,0,0,0,0.0,14,buy
8/28,2026-08-28,0057,凱基-民權,0039003200310043,0,0,0,0.0,14,sell
8/28,2026-08-28,0057,富邦-板橋,9655,0,0,0,0.0,15,buy
8/28,2026-08-28,0057,元大-花蓮,9856,0,0,0,0.0,15,sell
8/28,2026-08-28,0061,第一金,5380,12,0,12,13.95,1,buy
8/28,2026-08-28,0061,台新-新竹,0039004200320047,0,25,-25,29.07,1,sell
8/28,2026-08-28,0061,元大證券,9800,39,29,10,11.63,2,buy
8/28,2026-08-28,0061,凱基-屏東,0039003200320043,0,8,-8,9.3,2,sell
8/28,2026-08-28,0061,元大-清水,0039003800300065,10,0,10,11.63,3,buy
8/28,2026-08-28,0061,凱基-八德,003900320031004d,0,5,-5,5.81,3,sell
8/28,2026-08-28,0061,凱基-中港,9202,4,0,4,4.65,4,buy
8/28,2026-08-28,0061,兆豐-中壢,0037003000300062,0,3,-3,3.49,4,sell
8/28,2026-08-28,0061,玉山-信義,0038003800340043,14,11,3,3.49,5,buy
8/28,2026-08-28,0061,台新-高雄,0039004200310067,0,1,-1,1.16,5,sell
8/28,2026-08-28,0061,永豐金-市政,0039004100390057,3,0,3,3.49,6,buy
8/28,2026-08-28,0061,兆豐-台南,7006,0,1,-1,1.16,6,sell
8/28,2026-08-28,0061,群益金鼎-天母,0039003100380050,1,0,1,1.16,7,buy
8/28,2026-08-28,0061,中國信託,6160,0,1,-1,1.16,7,sell
8/28,2026-08-28,0061,凱基-台中,9204,1,0,1,1.16,8,buy
8/28,2026-08-28,0061,玉山-新竹,0038003800340048,0,1,-1,1.16,8,sell
8/28,2026-08-28,0061,國泰證券,8880,1,0,1,1.16,9,buy
8/28,2026-08-28,0061,永豐金證券,0039004100300030,0,1,-1,1.16,9,sell
8/28,2026-08-28,0061,玉山證券,8840,0,0,0,0.0,10,buy
8/28,2026-08-28,0061,華南永昌-竹北,9339,0,0,0,0.0,10,sell
8/28,2026-08-28,0061,凱基,9200,0,0,0,0.0,11,buy
8/28,2026-08-28,0061,群益金鼎-屏東,0039003100330048,0,0,0,0.0,11,sell
8/28,2026-08-28,0061,玉山-桃園,0038003800340046,0,0,0,0.0,12,buy
8/28,2026-08-28,0061,玉山-台中,0038003800340042,0,0,0,0.0,13,buy
8/28,2026-08-28,0061,富邦證券,9600,0,0,0,0.0,14,buy
8/28,2026-08-28,0061,永豐金-松山,0039004100390031,0,0,0,0.0,15,buy
8/28,2026-08-28,1101,花旗環球,1590,1555,310,1245,4.48,1,buy
8/28,2026-08-28,1101,台灣摩根士丹利,1470,1069,7972,-6903,24.85,1,sell
8/28,2026-08-28,1101,台新-文心,003900420032007a,832,0,832,2.99,2,buy
8/28,2026-08-28,1101,新加坡商瑞銀,1650,124,2390,-2266,8.16,2,sell
8/28,2026-08-28,1101,群益金鼎-三民,9188,608,0,608,2.19,3,buy
8/28,2026-08-28,1101,美商高盛,1480,1094,2680,-1586,5.71,3,sell
8/28,2026-08-28,1101,新光,8560,711,105,606,2.18,4,buy
8/28,2026-08-28,1101,摩根大通,8440,684,2187,-1503,5.41,4,sell
8/28,2026-08-28,1101,美林,1440,865,347,518,1.86,5,buy
8/28,2026-08-28,1101,港商麥格理,1360,0,1264,-1264,4.55,5,sell
8/28,2026-08-28,1101,元大-淡水,9899,517,0,517,1.86,6,buy
8/28,2026-08-28,1101,凱基,9200,28,825,-797,2.87,6,sell
8/28,2026-08-28,1101,華南永昌-楠梓,9332,515,1,514,1.85,7,buy
8/28,2026-08-28,1101,元大證券,9800,1834,2311,-477,1.72,7,sell
8/28,2026-08-28,1101,凱基-高美館,9215,457,0,457,1.64,8,buy
8/28,2026-08-28,1101,群益金鼎,9100,35,378,-343,1.23,8,sell
8/28,2026-08-28,1101,台新-信義,0039004200320048,363,1,362,1.3,9,buy
8/28,2026-08-28,1101,凱基-台北,9268,2095,2366,-271,0.98,9,sell
8/28,2026-08-28,1101,元大-博愛,0039003800320042,287,30,257,0.92,10,buy
8/28,2026-08-28,1101,統一,5850,23,275,-252,0.91,10,sell
8/28,2026-08-28,1101,華南永昌-中正,9359,256,13,243,0.87,11,buy
8/28,2026-08-28,1101,兆豐證券,7000,1,240,-239,0.86,11,sell
8/28,2026-08-28,1101,港商野村,1560,200,0,200,0.72,12,buy
8/28,2026-08-28,1101,永豐金-匯立,0039004100380031,0,210,-210,0.76,12,sell
8/28,2026-08-28,1101,統一-敦南,5852,196,0,196,0.71,13,buy
8/28,2026-08-28,1101,香港上海匯豐,8960,0,197,-197,0.71,13,sell
8/28,2026-08-28,1101,國泰-台中,8882,223,29,194,0.7,14,buy
8/28,2026-08-28,1101,台灣企銀,1110,0,120,-120,0.43,14,sell
8/28,2026-08-28,1101,國泰-敦南,8888,282,102,180,0.65,15,buy
8/28,2026-08-28,1101,群益金鼎-開元,9134,12,101,-89,0.32,15,sell
8/28,2026-08-28,1102,台灣摩根士丹利,1470,1493,97,1396,18.67,1,buy
8/28,2026-08-28,1102,摩根大通,8440,243,1232,-989,13.23,1,sell
8/28,2026-08-28,1102,美商高盛,1480,1656,390,1266,16.93,2,buy
8/28,2026-08-28,1102,新加坡商瑞銀,1650,160,1081,-921,12.32,2,sell
8/28,2026-08-28,1102,美林,1440,872,87,785,10.5,3,buy
8/28,2026-08-28,1102,元大證券,9800,45,851,-806,10.78,3,sell
8/28,2026-08-28,1102,凱基-台北,9268,916,400,516,6.9,4,buy
8/28,2026-08-28,1102,永豐金證券,0039004100300030,50,842,-792,10.59,4,sell
8/28,2026-08-28,1102,亞東,2180,361,1,360,4.82,5,buy
8/28,2026-08-28,1102,台灣企銀,1110,0,340,-340,4.55,5,sell
8/28,2026-08-28,1102,群益金鼎,9100,444,115,329,4.4,6,buy
8/28,2026-08-28,1102,港商野村,1560,0,256,-256,3.42,6,sell
8/28,2026-08-28,1102,花旗環球,1590,118,6,112,1.5,7,buy
8/28,2026-08-28,1102,第一金,5380,0,200,-200,2.68,7,sell
8/28,2026-08-28,1102,國票-北投,7792,100,2,98,1.31,8,buy
8/28,2026-08-28,1102,華南永昌-鳳山,9331,1,60,-59,0.79,8,sell
8/28,2026-08-28,1102,香港上海匯豐,8960,73,0,73,0.98,9,buy
8/28,2026-08-28,1102,中國信託,6160,6,64,-58,0.78,9,sell
8/28,2026-08-28,1102,台新-高雄,0039004200310067,70,6,64,0.86,10,buy
8/28,2026-08-28,1102,臺銀-臺中,0031003000340041,4,61,-57,0.76,10,sell
8/28,2026-08-28,1102,富邦證券,9600,50,0,50,0.67,11,buy
8/28,2026-08-28,1102,臺銀-新竹,1045,0,50,-50,0.67,11,sell
8/28,2026-08-28,1102,富邦-內湖,9627,50,0,50,0.67,12,buy
8/28,2026-08-28,1102,第一金-員林,5381,0,43,-43,0.58,12,sell
8/28,2026-08-28,1102,美好-中壢,5266,30,0,30,0.4,13,buy
8/28,2026-08-28,1102,土銀,1030,0,40,-40,0.54,13,sell
8/28,2026-08-28,1102,富邦-台南,9667,30,0,30,0.4,14,buy
8/28,2026-08-28,1102,華南永昌-大安,9307,0,40,-40,0.54,14,sell
8/28,2026-08-28,1102,法銀巴黎,8900,28,0,28,0.37,15,buy
8/28,2026-08-28,1102,凱基-中壢,9285,0,35,-35,0.47,15,sell
8/28,2026-08-28,1103,宏遠-館前,0031003200360055,50,0,50,20.08,1,buy
8/28,2026-08-28,1103,新加坡商瑞銀,1650,5,50,-45,18.07,1,sell
8/28,2026-08-28,1103,台新-同大,0039004200320050,30,0,30,12.05,2,buy
8/28,2026-08-28,1103,群益金鼎-鳳山,0039003100380063,0,36,-36,14.46,2,sell
8/28,2026-08-28,1103,華南永昌-楠梓,9332,15,0,15,6.02,3,buy
8/28,2026-08-28,1103,光和,6380,0,20,-20,8.03,3,sell
8/28,2026-08-28,1103,美商高盛,1480,22,7,15,6.02,4,buy
8/28,2026-08-28,1103,華南永昌,9300,0,12,-12,4.82,4,sell
8/28,2026-08-28,1103,摩根大通,8440,13,0,13,5.22,5,buy
8/28,2026-08-28,1103,群益金鼎-中壢,0039003100380041,0,10,-10,4.02,5,sell
8/28,2026-08-28,1103,凱基-高美館,9215,12,0,12,4.82,6,buy
8/28,2026-08-28,1103,合庫-鳳山,1029,0,10,-10,4.02,6,sell
8/28,2026-08-28,1103,彰銀-台中,1233,10,0,10,4.02,7,buy
8/28,2026-08-28,1103,中國信託-永康,6163,0,10,-10,4.02,7,sell
8/28,2026-08-28,1103,凱基-台北,9268,14,5,9,3.61,8,buy
8/28,2026-08-28,1103,致和-崇德,0037003000330042,0,10,-10,4.02,8,sell
8/28,2026-08-28,1103,兆豐-東門,0037003000300048,5,0,5,2.01,9,buy
8/28,2026-08-28,1103,華南永昌-台南,9306,0,10,-10,4.02,9,sell
8/28,2026-08-28,1103,玉山-信義,0038003800340043,5,0,5,2.01,10,buy
8/28,2026-08-28,1103,臺銀-金山,0031003000340044,0,6,-6,2.41,10,sell
8/28,2026-08-28,1103,台新-九如,0039004200320031,5,0,5,2.01,11,buy
8/28,2026-08-28,1103,玉山-景美,8849,0,6,-6,2.41,11,sell
8/28,2026-08-28,1103,台灣摩根士丹利,1470,6,2,4,1.61,12,buy
8/28,2026-08-28,1103,華南永昌-大甲,9315,0,5,-5,2.01,12,sell
8/28,2026-08-28,1103,元大-新營,9825,4,0,4,1.61,13,buy
8/28,2026-08-28,1103,華南永昌-東勢,9358,0,4,-4,1.61,13,sell
8/28,2026-08-28,1103,兆豐-北高雄,0037003000300049,3,0,3,1.2,14,buy
8/28,2026-08-28,1103,富邦-竹北,9624,0,3,-3,1.2,14,sell
8/28,2026-08-28,1103,兆豐-新營,003700300030004b,3,0,3,1.2,15,buy
8/28,2026-08-28,1103,花旗環球,1590,9,12,-3,1.2,15,sell
8/28,2026-08-28,1104,元大-新營,9825,150,0,150,27.12,1,buy
8/28,2026-08-28,1104,新加坡商瑞銀,1650,19,129,-110,19.89,1,sell
8/28,2026-08-28,1104,凱基-台北,9268,61,8,53,9.58,2,buy
8/28,2026-08-28,1104,富邦證券,9600,0,108,-108,19.53,2,sell
8/28,2026-08-28,1104,摩根大通,8440,36,0,36,6.51,3,buy
8/28,2026-08-28,1104,美商高盛,1480,36,80,-44,7.96,3,sell
8/28,2026-08-28,1104,元大證券,9800,28,3,25,4.52,4,buy
8/28,2026-08-28,1104,永豐金-復興,003900410039005a,0,40,-40,7.23,4,sell
8/28,2026-08-28,1104,彰銀-台中,1233,15,0,15,2.71,5,buy
8/28,2026-08-28,1104,富邦-頭份,0039003600320050,0,31,-31,5.61,5,sell
8/28,2026-08-28,1104,凱基-民權,0039003200310043,15,1,14,2.53,6,buy
